ip,timestamp,method,url,protocol,status,bytes,referrer,user_agent
172.70.115.200,2024-10-21 01:03:25,GET,/chosen.php,HTTP/1.1,404,489,-,-
162.158.158.139,2024-10-21 01:03:25,GET,/wp-content/cong.php,HTTP/1.1,404,489,-,-
162.158.154.86,2024-10-21 01:03:25,GET,/mah.php,HTTP/1.1,404,489,-,-
172.70.115.200,2024-10-21 01:03:25,GET,/ova-tools.php,HTTP/1.1,404,489,-,-
172.70.115.200,2024-10-21 01:03:25,GET,/wp-includes/Requests/about.php,HTTP/1.1,404,489,-,-
162.158.158.139,2024-10-21 01:03:25,GET,/wp-includes/style-engine/about.php,HTTP/1.1,404,489,-,-
172.70.115.200,2024-10-21 01:03:26,GET,/wp-includes/rest-api/about.php,HTTP/1.1,404,489,-,-
162.158.158.139,2024-10-21 01:03:26,GET,/wp-includes/SimplePie/about.php,HTTP/1.1,404,489,-,-
172.70.115.200,2024-10-21 01:03:26,GET,/wp-content/banners/about.php,HTTP/1.1,404,489,-,-
172.70.115.200,2024-10-21 01:03:26,GET,/wp-admin/license.php,HTTP/1.1,404,489,-,-
172.70.230.7,2024-10-21 01:03:26,GET,/wp-content/about.php,HTTP/1.1,404,489,-,-
162.158.158.139,2024-10-21 01:03:26,GET,/.well-known/about.php,HTTP/1.1,404,489,-,-
162.158.154.86,2024-10-21 01:03:26,GET,/wp-includes/Text/about.php,HTTP/1.1,404,489,-,-
172.70.110.31,2024-10-21 01:03:26,GET,/wp-includes/ID3/about.php,HTTP/1.1,404,489,-,-
162.158.154.86,2024-10-21 01:03:26,GET,/img/about.php,HTTP/1.1,404,489,-,-
162.158.158.139,2024-10-21 01:03:26,GET,/wp-content/languages/about.php,HTTP/1.1,404,489,-,-
162.158.154.86,2024-10-21 01:03:27,GET,/wp-includes/customize/about.php,HTTP/1.1,404,489,-,-
172.70.115.200,2024-10-21 01:03:27,GET,/wp-includes.bak/html-api/about.php,HTTP/1.1,404,489,-,-
162.158.154.86,2024-10-21 01:03:27,GET,/wp-includes/widgets/about.php,HTTP/1.1,404,489,-,-
162.158.63.52,2024-10-21 01:03:27,GET,/wp-includes/IXR/about.php,HTTP/1.1,404,489,-,-
162.158.154.86,2024-10-21 01:03:27,GET,/wp-admin/js/about.php,HTTP/1.1,404,489,-,-
162.158.63.52,2024-10-21 01:03:27,GET,/.well-known/pki-validation/about.php,HTTP/1.1,404,489,-,-
172.70.230.7,2024-10-21 01:03:27,GET,/wp-includes/pomo/about.php,HTTP/1.1,404,489,-,-
172.70.110.31,2024-10-21 01:03:27,GET,/wp-includes/block-patterns/about.php,HTTP/1.1,404,489,-,-
162.158.154.86,2024-10-21 01:03:27,GET,/wp-content/updraft/about.php,HTTP/1.1,404,489,-,-
172.70.115.200,2024-10-21 01:03:27,GET,/wp-content/upgrade-temp-backup/about.php,HTTP/1.1,404,489,-,-
172.70.110.31,2024-10-21 01:03:27,GET,/wp-content/themes/about.php,HTTP/1.1,404,489,-,-
162.158.154.86,2024-10-21 01:03:28,GET,/wp-admin/includes/about.php,HTTP/1.1,404,489,-,-
162.158.63.52,2024-10-21 01:03:28,GET,/images/about.php,HTTP/1.1,404,489,-,-
172.70.115.200,2024-10-21 01:03:28,GET,/wp-content/blogs.dir/about.php,HTTP/1.1,404,489,-,-
162.158.63.52,2024-10-21 01:03:28,GET,/wp-includes/images/about.php,HTTP/1.1,404,489,-,-
172.70.115.200,2024-10-21 01:03:28,GET,/wp-includes/about.php,HTTP/1.1,404,489,-,-
162.158.154.86,2024-10-21 01:03:28,GET,/cgi-bin/about.php,HTTP/1.1,404,489,-,-
162.158.154.86,2024-10-21 01:03:28,GET,/wp-content/gallery/about.php,HTTP/1.1,404,489,-,-
172.70.115.200,2024-10-21 01:03:28,GET,/wp-includes/blocks/about.php,HTTP/1.1,404,489,-,-
172.70.230.7,2024-10-21 01:03:28,GET,/wp-admin/css/about.php,HTTP/1.1,404,489,-,-
162.158.63.52,2024-10-21 01:03:28,GET,/wp-admin/images/about.php,HTTP/1.1,404,489,-,-
172.70.110.31,2024-10-21 01:03:28,GET,/.well-known/pki-validation/cloud.php,HTTP/1.1,404,489,-,-
162.158.158.139,2024-10-21 01:03:29,GET,/.well-known/acme-challenge/cloud.php,HTTP/1.1,404,489,-,-
172.70.115.200,2024-10-21 01:03:29,GET,/wp-admin/network/cloud.php,HTTP/1.1,404,489,-,-
162.158.158.139,2024-10-21 01:03:29,GET,/cloud.php,HTTP/1.1,404,489,-,-
162.158.154.86,2024-10-21 01:03:29,GET,/cgi-bin/cloud.php,HTTP/1.1,404,489,-,-
172.70.110.31,2024-10-21 01:03:29,GET,/wp-content/updates.php,HTTP/1.1,404,489,-,-
162.158.154.86,2024-10-21 01:03:29,GET,/css/cloud.php,HTTP/1.1,404,489,-,-
162.158.154.86,2024-10-21 01:03:29,GET,/wp-admin/user/cloud.php,HTTP/1.1,404,489,-,-
172.70.110.31,2024-10-21 01:03:29,GET,/img/cloud.php,HTTP/1.1,404,489,-,-
172.70.115.200,2024-10-21 01:03:29,GET,/wp-admin/css/colors/coffee/cloud.php,HTTP/1.1,404,489,-,-
172.70.110.31,2024-10-21 01:03:29,GET,/wp-admin/images/cloud.php,HTTP/1.1,404,489,-,-
172.70.230.7,2024-10-21 01:03:30,GET,/avaa.php,HTTP/1.1,404,489,-,-
162.158.158.139,2024-10-21 01:03:30,GET,/images/cloud.php,HTTP/1.1,404,489,-,-
172.70.110.31,2024-10-21 01:03:30,GET,/wp-admin/js/widgets/cloud.php,HTTP/1.1,404,489,-,-
172.70.230.7,2024-10-21 01:03:30,GET,/wp-includes/Requests/Text/admin.php,HTTP/1.1,404,489,-,-
172.70.110.31,2024-10-21 01:03:30,GET,/wp-admin/css/colors/cloud.php,HTTP/1.1,404,489,-,-
172.70.110.31,2024-10-21 01:03:30,GET,/wp-admin/includes/cloud.php,HTTP/1.1,404,489,-,-
172.70.115.200,2024-10-21 01:03:30,GET,/wp-admin/css/colors/blue/cloud.php,HTTP/1.1,404,489,-,-
172.70.110.31,2024-10-21 01:03:30,GET,/wp-admin/cloud.php,HTTP/1.1,404,489,-,-
172.70.230.7,2024-10-21 01:03:30,GET,/updates.php,HTTP/1.1,404,489,-,-
172.70.110.31,2024-10-21 01:03:30,GET,/libraries/legacy/updates.php,HTTP/1.1,404,489,-,-
162.158.158.139,2024-10-21 01:03:30,GET,/libraries/phpmailer/updates.php,HTTP/1.1,404,489,-,-
172.70.110.31,2024-10-21 01:03:31,GET,/libraries/vendor/updates.php,HTTP/1.1,404,489,-,-
162.158.154.86,2024-10-21 01:03:31,GET,/alfanew.php,HTTP/1.1,404,489,-,-
162.158.158.139,2024-10-21 01:03:31,GET,/wp-content/plugins/Cache/Cache.php,HTTP/1.1,404,489,-,-
162.158.158.139,2024-10-21 01:03:31,GET,/wp-admin/js/widgets/about.php7,HTTP/1.1,404,489,-,-
162.158.158.139,2024-10-21 01:03:31,GET,/wp-p.php7,HTTP/1.1,404,489,-,-
162.158.158.139,2024-10-21 01:03:31,GET,/wp-admin/repeater.php,HTTP/1.1,404,489,-,-
172.70.115.200,2024-10-21 01:03:31,GET,/wp-includes/repeater.php,HTTP/1.1,404,489,-,-
172.70.115.200,2024-10-21 01:03:31,GET,/wp-content/repeater.php,HTTP/1.1,404,489,-,-
162.158.158.139,2024-10-21 01:03:31,GET,/wsoyanz.php,HTTP/1.1,404,489,-,-
162.158.154.86,2024-10-21 01:03:31,GET,/yanz.php,HTTP/1.1,404,489,-,-
162.158.63.52,2024-10-21 01:03:31,GET,/wp-content/plugins/seoo/wsoyanz.php,HTTP/1.1,404,489,-,-
172.70.110.31,2024-10-21 01:03:32,GET,/wp-content/plugins/seoo/wsoyanz1.php,HTTP/1.1,404,489,-,-
172.70.115.200,2024-10-21 01:03:32,GET,/cache-compat.php,HTTP/1.1,404,489,-,-
162.158.154.86,2024-10-21 01:03:32,GET,/ajax-actions.php,HTTP/1.1,404,489,-,-
162.158.154.86,2024-10-21 01:03:32,GET,/wp-admin/ajax-actions.php,HTTP/1.1,404,489,-,-
172.70.230.7,2024-10-21 01:03:32,GET,/wp-consar.php,HTTP/1.1,404,489,-,-
172.70.115.200,2024-10-21 01:03:32,GET,/repeater.php,HTTP/1.1,404,489,-,-
172.70.230.7,2024-10-21 01:03:32,GET,/admin-post.php,HTTP/1.1,404,489,-,-
162.158.154.86,2024-10-21 01:03:32,GET,/wp-admin/maint/maint/ajax-actions.php,HTTP/1.1,404,489,-,-
172.70.115.200,2024-10-21 01:03:32,GET,/wp-admin/dropdown.php,HTTP/1.1,404,489,-,-
162.158.63.52,2024-10-21 01:03:32,GET,/wp-admin/css/index.php,HTTP/1.1,404,489,-,-
172.70.115.200,2024-10-21 01:03:33,GET,/dropdown.php,HTTP/1.1,404,489,-,-
162.158.158.139,2024-10-21 01:03:33,GET,/about.php,HTTP/1.1,404,489,-,-
162.158.158.139,2024-10-21 01:03:33,GET,/about.php7,HTTP/1.1,404,489,-,-
172.70.115.200,2024-10-21 01:03:33,GET,/alfanew.php7,HTTP/1.1,404,489,-,-
162.158.158.139,2024-10-21 01:03:33,GET,/adminfuns.php7,HTTP/1.1,404,489,-,-
172.70.230.7,2024-10-21 01:03:33,GET,/ebs.php7,HTTP/1.1,404,489,-,-
162.158.63.52,2024-10-21 01:03:33,GET,/ws.php7,HTTP/1.1,404,489,-,-
162.158.63.52,2024-10-21 01:03:33,GET,/alfanew2.php7,HTTP/1.1,404,489,-,-
162.158.154.86,2024-10-21 01:03:33,GET,/alfa-rex2.php7,HTTP/1.1,404,489,-,-
162.158.158.139,2024-10-21 01:03:33,GET,/wp-admin/images/index.php,HTTP/1.1,404,489,-,-
172.70.115.200,2024-10-21 01:03:33,GET,/wp-admin/css/colors/index.php,HTTP/1.1,404,489,-,-
172.70.115.200,2024-10-21 01:03:34,GET,/wp-content/themes/seotheme/mar.php,HTTP/1.1,404,489,-,-
172.70.110.31,2024-10-21 01:03:34,GET,/wp-content/plugins/seoplugins/mar.php,HTTP/1.1,404,489,-,-
162.158.154.86,2024-10-21 01:03:34,GET,/.well-known/pki-validation/xmrlpc.php?p=,HTTP/1.1,404,489,-,-
162.158.63.52,2024-10-21 01:03:34,GET,/.well-known/acme-challenge/xmrlpc.php?p=,HTTP/1.1,404,489,-,-
162.158.63.52,2024-10-21 01:03:34,GET,/wp-admin/network/xmrlpc.php?p=,HTTP/1.1,404,489,-,-
172.70.230.7,2024-10-21 01:03:34,GET,/xmrlpc.php?p=,HTTP/1.1,404,489,-,-
162.158.154.86,2024-10-21 01:03:34,GET,/cgi-bin/xmrlpc.php?p=,HTTP/1.1,404,489,-,-
162.158.154.86,2024-10-21 01:03:34,GET,/css/xmrlpc.php?p=,HTTP/1.1,404,489,-,-
172.70.230.7,2024-10-21 01:03:34,GET,/wp-admin/user/xmrlpc.php?p=,HTTP/1.1,404,489,-,-
162.158.63.52,2024-10-21 01:03:34,GET,/img/xmrlpc.php?p=,HTTP/1.1,404,489,-,-
162.158.154.86,2024-10-21 01:03:35,GET,/wp-admin/css/colors/coffee/xmrlpc.php?p=,HTTP/1.1,404,489,-,-
172.70.110.31,2024-10-21 01:03:35,GET,/wp-admin/images/xmrlpc.php?p=,HTTP/1.1,404,489,-,-
162.158.63.52,2024-10-21 01:03:35,GET,/images/xmrlpc.php?p=,HTTP/1.1,404,489,-,-
162.158.154.86,2024-10-21 01:03:35,GET,/wp-admin/js/widgets/xmrlpc.php?p=,HTTP/1.1,404,489,-,-
172.70.230.7,2024-10-21 01:03:35,GET,/wp-admin/css/colors/xmrlpc.php?p=,HTTP/1.1,404,489,-,-
162.158.63.52,2024-10-21 01:03:35,GET,/wp-admin/includes/xmrlpc.php?p=,HTTP/1.1,404,489,-,-
162.158.63.52,2024-10-21 01:03:35,GET,/wp-admin/css/colors/blue/xmrlpc.php?p=,HTTP/1.1,404,489,-,-
162.158.158.139,2024-10-21 01:03:35,GET,/wp-admin/xmrlpc.php?p=,HTTP/1.1,404,489,-,-
172.70.110.31,2024-10-21 01:03:35,GET,/text.php,HTTP/1.1,404,489,-,-
162.158.63.52,2024-10-21 01:03:35,GET,/wp-admin/network/index.php,HTTP/1.1,302,455,-,-
162.158.154.86,2024-10-21 01:03:36,GET,/makeasmtp.php,HTTP/1.1,404,489,-,-
::1,2024-10-21 01:03:41,OPTIONS,*,HTTP/1.0,200,126,-,apache/2.4.52 (ubuntu) (internal dummy connection)
::1,2024-10-21 01:03:42,OPTIONS,*,HTTP/1.0,200,126,-,apache/2.4.52 (ubuntu) (internal dummy connection)
83.97.73.245,2024-10-21 01:03:58,GET,/?XDEBUG_SESSION_START=phpstorm,HTTP/1.1,301,270,-,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/78.0.3904.108 safari/537.36"
83.97.73.245,2024-10-21 01:03:59,GET,/?XDEBUG_SESSION_START=phpstorm,HTTP/1.1,200,15392,http://167.99.55.110:80/?XDEBUG_SESSION_START=phpstorm,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/78.0.3904.108 safari/537.36"
4.233.194.64,2024-10-21 01:05:41,GET,/.env,HTTP/1.1,404,490,-,"mozilla/5.0 (linux; u; android 4.4.2; en-us; hm note 1w build/kot49h) applewebkit/534.30 (khtml, like gecko) version/4.0 ucbrowser/11.0.5.850 u3/0.8.0 mobile safari/534.30"
4.233.194.64,2024-10-21 01:05:41,POST,/,HTTP/1.1,200,15396,-,"mozilla/5.0 (linux; u; android 4.4.2; en-us; hm note 1w build/kot49h) applewebkit/534.30 (khtml, like gecko) version/4.0 ucbrowser/11.0.5.850 u3/0.8.0 mobile safari/534.30"
167.99.55.110,2024-10-21 01:14:06,POST,/wp-cron.php?doing_wp_cron=1729473246.3613929748535156250000,HTTP/1.1,200,259,-,wordpress/6.6.1; http://blog.thx.bz
179.43.191.98,2024-10-21 01:14:06,GET,/,HTTP/1.1,301,221,-,-
162.158.63.54,2024-10-21 01:40:23,GET,/,HTTP/1.1,200,15400,-,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/88.0.4240.193 safari/537.36"
162.158.63.54,2024-10-21 01:40:23,GET,/wp-login.php,HTTP/1.1,200,2115,-,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/88.0.4240.193 safari/537.36"
172.70.110.169,2024-10-21 01:40:24,GET,/?author=1,HTTP/1.1,200,13099,-,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/88.0.4240.193 safari/537.36"
162.158.155.127,2024-10-21 01:40:24,GET,/?author=2,HTTP/1.1,404,57123,-,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/88.0.4240.193 safari/537.36"
162.158.158.227,2024-10-21 01:40:25,GET,/?author=3,HTTP/1.1,404,57123,-,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/88.0.4240.193 safari/537.36"
162.158.155.127,2024-10-21 01:40:25,GET,/wp-json/wp/v2/users/,HTTP/1.1,404,489,-,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/88.0.4240.193 safari/537.36"
172.70.231.80,2024-10-21 01:40:25,GET,/wp-json/oembed/1.0/embed?url=http://robocandidato.com.br,HTTP/1.1,404,490,-,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/88.0.4240.193 safari/537.36"
172.70.110.169,2024-10-21 01:40:26,POST,/xmlrpc.php,HTTP/1.1,301,559,-,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/88.0.4240.193 safari/537.36"
143.110.222.166,2024-10-21 02:03:16,GET,/,HTTP/1.1,200,15340,-,"mozilla/5.0 (iphone; cpu iphone os 16_1 like mac os x) applewebkit/605.1.15 (khtml, like gecko) version/16.1 mobile/15e148 safari/604.1"
193.177.162.138,2024-10-21 02:04:01,GET,/,HTTP/1.1,200,15340,-,"mozilla/5.0 (x11; linux x86_64) applewebkit/537.36 (khtml, like gecko) chrome/81.0.4044.129 safari/537.36"
193.177.162.138,2024-10-21 02:04:01,GET,/.env,HTTP/1.1,404,434,-,"mozilla/5.0 (x11; linux x86_64) applewebkit/537.36 (khtml, like gecko) chrome/81.0.4044.129 safari/537.36"
193.177.162.138,2024-10-21 02:04:01,GET,/phpinfo,HTTP/1.1,404,434,-,"mozilla/5.0 (x11; linux x86_64) applewebkit/537.36 (khtml, like gecko) chrome/81.0.4044.129 safari/537.36"
193.177.162.138,2024-10-21 02:04:01,GET,/phpinfo.php,HTTP/1.1,404,434,-,"mozilla/5.0 (x11; linux x86_64) applewebkit/537.36 (khtml, like gecko) chrome/81.0.4044.129 safari/537.36"
178.215.238.68,2024-10-21 02:05:40,GET,/login.rsp,HTTP/1.1,404,453,-,hello world
172.70.111.167,2024-10-21 02:21:47,GET,/simple.php,HTTP/1.1,404,490,www.google.com,"mozlila/5.0 (linux; android 7.0; sm-g892a bulid/nrd90m; wv) applewebkit/537.36 (khtml, like gecko) version/4.0 chrome/60.0.3112.107 moblie safari/537.36"
83.97.73.245,2024-10-21 02:22:31,GET,/actuator/gateway/routes,HTTP/1.1,404,453,-,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/78.0.3904.108 safari/537.36"
162.158.62.241,2024-10-21 02:23:03,GET,/style.php,HTTP/1.1,404,490,www.google.com,"mozlila/5.0 (linux; android 7.0; sm-g892a bulid/nrd90m; wv) applewebkit/537.36 (khtml, like gecko) version/4.0 chrome/60.0.3112.107 moblie safari/537.36"
5.181.190.29,2024-10-21 02:31:22,GET,/cgi-bin/luci/;stok=/locale,HTTP/1.1,404,434,-,-
198.98.54.234,2024-10-21 02:32:54,GET,/command_port.ini,HTTP/1.1,404,453,-,-
167.99.55.110,2024-10-21 02:33:35,POST,/wp-cron.php?doing_wp_cron=1729478015.0605409145355224609375,HTTP/1.1,200,259,-,wordpress/6.6.1; http://blog.thx.bz
179.43.191.98,2024-10-21 02:33:35,GET,/,HTTP/1.1,301,221,-,-
83.97.73.245,2024-10-21 02:52:21,GET,/geoserver,HTTP/1.1,404,453,-,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/78.0.3904.108 safari/537.36"
5.8.11.202,2024-10-21 02:55:47,GET,/,HTTP/1.1,301,221,-,fasthttp
5.8.11.202,2024-10-21 02:55:47,GET,/server-status,HTTP/1.1,403,456,-,go-http-client/1.1
80.82.77.202,2024-10-21 02:55:47,GET,/aaa9,HTTP/1.1,404,453,-,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/70.0.3538.77 safari/537.36"
80.82.77.202,2024-10-21 02:55:48,GET,/aab9,HTTP/1.1,404,453,-,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/70.0.3538.77 safari/537.36"
5.8.11.202,2024-10-21 02:56:06,GET,/server-status,HTTP/1.1,403,456,-,go-http-client/1.1
80.82.77.202,2024-10-21 02:56:06,GET,/aaa9,HTTP/1.1,404,453,-,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/70.0.3538.77 safari/537.36"
80.82.77.202,2024-10-21 02:56:06,GET,/aab9,HTTP/1.1,404,453,-,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/70.0.3538.77 safari/537.36"
178.215.238.68,2024-10-21 03:04:09,GET,/login.rsp,HTTP/1.1,404,453,-,hello world
143.110.222.166,2024-10-21 03:09:41,GET,/,HTTP/1.1,200,15340,-,"mozilla/5.0 (iphone; cpu iphone os 16_1 like mac os x) applewebkit/605.1.15 (khtml, like gecko) version/16.1 mobile/15e148 safari/604.1"
167.99.55.110,2024-10-21 03:29:19,POST,/wp-cron.php?doing_wp_cron=1729481359.8101320266723632812500,HTTP/1.1,200,259,-,wordpress/6.6.1; http://blog.thx.bz
162.158.155.142,2024-10-21 03:29:19,GET,/,HTTP/1.1,200,15400,-,blackberry8330/4.3.0 profile/midp-2.0 configuration/cldc-1.1 vendorid/105
172.70.111.167,2024-10-21 03:29:39,GET,//blog.thx.bz/wp-includes/js/dist/vendor/wp-polyfill-importmap.min.js,HTTP/1.1,404,490,-,"mozilla/5.0 (windows nt 6.1; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/76.0.3809.100 safari/537.36"
162.158.155.38,2024-10-21 03:29:39,GET,//blog.thx.bz/wp-includes/blocks/navigation/view.min.js,HTTP/1.1,404,490,-,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/75.0.3770.100 safari/537.36"
172.70.111.179,2024-10-21 03:29:39,GET,/interactivity.min.js,HTTP/1.1,404,490,-,"mozilla/5.0 (symbian/3; series60/5.2 nokian8-00/014.002; profile/midp-2.1 configuration/cldc-1.1; en-us) applewebkit/525 (khtml, like gecko) version/3.0 browserng/7.2.6.4 3gpp-gba"
172.70.114.44,2024-10-21 03:29:39,GET,//blog.thx.bz/wp-includes/js/dist/interactivity.min.js,HTTP/1.1,404,490,-,"mozilla/5.0 (macintosh; intel mac os x 10_14_2) applewebkit/537.36 (khtml, like gecko) chrome/75.0.3770.142 safari/537.36"
162.158.154.229,2024-10-21 03:29:39,GET,/wp-emoji-release.min.js,HTTP/1.1,404,490,-,"mozilla/5.0 (iphone; cpu iphone os 11_4 like mac os x) applewebkit/604.1.34 (khtml, like gecko) crios/76.0.3809.81 mobile/15e148 safari/604.1"
141.98.11.122,2024-10-21 03:33:44,GET,/,HTTP/1.1,200,15396,-,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/90.0.4430.85 safari/537.36 edg/90.0.818.46"
198.98.54.234,2024-10-21 03:34:42,GET,/command_port.ini,HTTP/1.1,404,453,-,-
162.158.154.87,2024-10-21 03:35:36,POST,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0
177.52.160.16,2024-10-21 03:35:37,GET,/,HTTP/1.1,200,15348,http://robocandidato.com.br/xmlrpc.php,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0
172.70.230.12,2024-10-21 03:45:19,POST,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0
159.203.117.149,2024-10-21 03:45:19,GET,/,HTTP/1.1,200,15348,http://robocandidato.com.br/xmlrpc.php,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0
93.174.93.12,2024-10-21 03:53:30,GET,/,HTTP/1.0,200,24656,-,"mozilla/5.0 (linux; android 8.0.0; samsung sm-n935f build/r16nw) applewebkit/537.36 (khtml, like gecko) samsungbrowser/9.4 chrome/67.0.3396.87 mobile safari/537.36"
179.43.191.98,2024-10-21 03:54:46,GET,/,HTTP/1.1,301,221,-,-
162.158.155.93,2024-10-21 04:02:37,POST,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0
91.206.201.40,2024-10-21 04:02:37,GET,/,HTTP/1.1,200,15348,http://robocandidato.com.br/xmlrpc.php,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0
162.158.63.161,2024-10-21 04:03:00,GET,/,HTTP/1.1,200,15400,-,python-requests/2.17.3
69.167.30.4,2024-10-21 04:08:44,GET,/contato/contatos/2-eliandra/,HTTP/1.0,404,453,http://suporte.namosca.com.br/contato/contatos/2-eliandra/,"mozilla/5.0 (windows nt 6.1; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/103.0.5060.114 safari/537.36"
69.167.30.4,2024-10-21 04:08:44,GET,/,HTTP/1.0,200,87479,http://suporte.namosca.com.br/,"mozilla/5.0 (windows nt 6.1; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/103.0.5060.114 safari/537.36"
